nbursts cpu_time io_time
9 42.15291520135258 13.078362147189559
11 54.69465232881252 17.183239898017778
5 27.658352078770523 8.212522505050845
10 37.40138634818201 15.848363650925748
5 28.932773901203127 7.545362732461288
12 70.89549309495317 16.529423614745408
8 36.069790147214334 12.649062959023391
11 50.46558452182352 16.47433449586106
17 96.34149609561533 26.39951156621166
8 42.745089086069825 12.592774476555375
11 55.7898470546125 16.327218514124464
5 34.2279421823782 7.416038558339736
13 75.40641237691136 19.277488015589594
12 59.12560051897626 15.790150499026996
7 46.42509697639156 10.68372212674345
6 34.142061646746114 9.055529590882232
7 37.704131659451136 9.724741941083789
8 42.54337267593212 11.381437188090711
9 70.03449727887974 13.046766907796655
10 57.00315624810725 14.084075637112539
14 92.14976341243639 21.788058557675
9 62.90929905783382 12.107138344429963
14 65.74964858824502 20.471920399295875
7 33.54738705360526 9.971180774856098
9 45.28592077385452 13.567015750912239
11 61.86040739270019 16.783253244481536
10 41.70248773077542 14.816841094658406
13 67.0540076270374 18.497012026034703
9 45.456905442279364 14.939483273726175
10 45.10886917580273 13.629042572187718
7 44.55777486875341 10.804405985705007
6 42.004698535168075 7.728791326386306
9 62.156244717321954 12.820370276347134
12 67.8801663643248 18.075590245604495
7 32.962440433686616 9.978194394775263
11 48.41940464290381 16.557578989530576
15 69.78513047645212 20.26960958907882
4 10.283548653213192 5.774805671535438
15 90.53297496498027 22.70661329198965
13 86.06820381208834 18.907326915726514
11 58.827480528732835 15.88728723828128
9 66.36525111848863 13.763521396190649
9 45.55692130221418 13.513073296421256
7 36.046288337536225 11.142769339558344
9 48.78664714637941 14.393583422300647
14 87.92737486971498 19.82069173205459
8 40.329020032026925 12.389180262658709
8 43.31591969561546 11.291270727571806
20 99.4530526145287 27.694951673332252
8 43.1481564833346 12.342888304403601
15 82.75612485951034 23.057667109790923
19 100.78042748246591 31.077858784225263
10 42.01170744987476 14.906990633135702
9 48.6535941573033 12.406908020996152
6 46.43134247859849 9.488921742235293
15 65.63424769091664 22.314979561842232
5 39.25411185979181 6.626067167235965
10 46.52889211008661 14.968759249226975
12 59.06140243813229 18.893344445085518
6 24.38536868163707 9.868717755558862
8 48.17663940687427 11.371974761978741
13 49.76038285105112 18.032963084142708
9 33.652708187489196 14.069200874511278
5 34.17732230809811 7.949894126606246
12 71.6876336759984 17.27449196808456
12 78.10811858298023 15.967450801715785
9 61.3600894620013 14.225624700911213
6 44.06493226365398 9.02224048127664
14 79.33478831021577 20.69627658430446
14 76.88287086830289 20.707315207923244
5 30.62713574929447 7.864743273589515
7 37.93883550170646 11.358956589892495
9 56.23061921460178 14.113995462831552
8 31.347576593668432 12.617658313321208
13 71.18149263680418 18.298114986357152
17 91.45968431692306 23.86187855382108
6 43.26875627337575 8.0800129371376
10 45.81023129902524 13.603496192448379
5 28.55148867604295 6.403002671448249
12 69.4985856276724 16.16853916424938
7 32.10588050313575 9.247404192327934
3 18.62181982470902 4.55337847606414
11 63.898966513751105 18.074371676084038
13 63.0985292255653 19.065895096738227
8 47.650671398372225 12.670649253558771
10 49.24816877960489 14.54389243635565
5 24.910246989998836 7.9541949665854546
10 53.533244837470065 14.712509097540966
14 78.52284317099699 21.588773041011375
7 51.0283108712206 10.484934476889613
9 53.31228536963626 14.34333761539366
10 59.117345600354604 14.919464063712512
15 94.9907657229784 21.539542167162836
8 38.34000987547509 13.122998416948132
11 66.0424660211274 16.177223615103404
8 48.8714462846842 12.538595766166235
9 42.85912854027197 13.185606918176589
12 56.60488470074101 17.299508326774593
8 48.405679163072875 11.694410267840926
14 82.96812354102259 21.718352695849042
