atime nbursts cpu_time io_time
6.82408339945535 91 46.0 137.45038314850518
8.261398098966037 132 66.5 195.2350036982505
15.2882236775041 112 56.5 169.70410181698477
20.903798531803382 114 57.5 165.31209642661128
41.576254909089094 116 58.5 178.78220670930483
73.8737124969376 104 52.5 157.667898479945
80.5038548533165 104 52.5 156.45132855982934
103.54357655356965 97 49.0 145.5368830727728
120.15965466971349 103 52.0 152.3383634946031
122.77789077330964 112 56.5 169.21669200673023
126.36479776247799 95 48.0 149.71120386307538
139.75234138440118 95 48.0 140.34043760842408
147.63122277075803 105 53.0 159.10182622901365
154.48021107184573 94 47.5 141.42935484165156
167.3707422030082 96 48.5 146.9997608290034
175.09510769079102 98 49.5 150.22251865220164
177.03269433379802 97 49.0 147.723667230098
187.41653245083137 90 45.5 137.18701958257554
192.01561749325654 105 53.0 161.87410425500775
200.5624838038183 98 49.5 148.15168975642285
217.3307327240952 92 46.5 138.56748885647954
218.8637540436888 100 50.5 149.64451507671464
229.2114537754947 87 44.0 130.201321215092
248.99136032527247 101 51.0 149.20870753783046
256.1620334505015 108 54.5 167.50080333983587
274.9886111468499 118 59.5 179.63580615976716
289.69806122807273 101 51.0 148.7548933256922
299.7671309955277 104 52.5 157.8692774197555
301.4439897513471 76 38.5 115.18599065491735
312.5995486695372 109 55.0 164.8080563583809
319.3028767817523 94 47.5 136.3870690970025
321.8222921645077 93 47.0 137.35450547627596
326.29891685033755 88 44.5 133.28404058084442
338.72573576443347 111 56.0 170.6616908584453
341.26745801919117 105 53.0 158.67032113946433
358.3748849326854 99 50.0 143.87502841783473
365.51482244034725 109 55.0 165.52678334162658
369.0427103977685 105 53.0 156.43020290853744
369.5343187749876 112 56.5 164.72675137103866
385.85726457113043 95 48.0 143.12661312311965
393.0991256733409 101 51.0 150.2095788646982
397.53759922162396 108 54.5 161.0199078708431
455.96445484944894 83 42.0 126.10746383607422
455.9816394773535 113 57.0 172.83519251073375
485.3618365702401 106 53.5 160.39596559289436
509.07974733981354 103 52.0 157.411360004791
533.7918983296437 102 51.5 149.88684914982676
552.0405757881294 90 45.5 137.69256754455103
553.7878146529857 100 50.5 147.72243852128588
579.8137027816151 98 49.5 148.59240443683598
582.6106492555685 120 60.5 179.03821691158055
588.3130377458615 108 54.5 157.41151568410993
592.771196675412 116 58.5 173.44051800731293
599.085270854311 87 44.0 128.39681301322213
606.1350095789522 105 53.0 160.06551040829157
608.9258315338589 89 45.0 134.58435189184326
629.5930664044672 99 50.0 145.99235367087667
642.7310277044963 94 47.5 138.97239429593373
649.5916336142984 123 62.0 182.02208563019158
651.2109225085753 109 55.0 164.7297074503294
657.6196592400787 109 55.0 160.35749376635974
706.2093408552442 95 48.0 141.19814732723242
745.7098435901556 95 48.0 140.6282760559043
755.3915283010685 122 61.5 180.46226255210573
759.8889293895884 108 54.5 162.83650947084885
761.0081079090328 98 49.5 146.7764470910434
761.6094321079938 123 62.0 185.85407858481065
763.3630647953055 113 57.0 176.33797458803315
767.5031503532483 101 51.0 149.69621526003058
781.7036110956111 95 48.0 141.15999939197326
783.7330400855443 81 41.0 123.28407171226729
789.0326855670635 99 50.0 143.54545610458663
792.63474557692 88 44.5 133.5334838715001
800.3028629620791 95 48.0 143.16878784009486
825.7792922278733 103 52.0 157.38131454441867
852.5625718428154 104 52.5 155.0226077154086
864.3463089338868 117 59.0 175.3844062284469
864.4859442463154 104 52.5 159.29932240166914
875.8269477223508 114 57.5 171.200482644182
883.67454537164 115 58.0 171.47851516246106
887.2850262589293 92 46.5 134.59694282760543
888.6576077127156 102 51.5 151.24991295626023
911.7474613778049 105 53.0 158.171282897271
913.8136794447535 107 54.0 164.11757397899603
915.9536221381982 107 54.0 150.9246145866397
917.0042576312891 84 42.5 124.16189359019941
931.0593458602782 102 51.5 155.9321573584867
931.4579928928324 96 48.5 140.41610131039863
932.9275754916705 91 46.0 137.9203810008766
932.9754687917499 103 52.0 156.16482833002073
962.110617473222 115 58.0 167.84929320066337
979.0529738532902 94 47.5 141.2054281887049
983.6983866952276 90 45.5 135.61130720817945
991.5173193249057 86 43.5 131.25754022165708
1001.4768413864808 107 54.0 158.3076483026062
1006.8170742795061 109 55.0 161.35723164205433
1014.6796670237744 93 47.0 143.01660584373124
1014.8525083613384 93 47.0 136.66184662596586
1027.8379610342956 102 51.5 154.23430791856705
1035.7877244839358 110 55.5 164.3212619756723
