atime nbursts cpu_time io_time
7.42385975035925 86 43.5 132.95775742989434
13.072611706220616 95 48.0 143.6142364372693
16.502565409975794 112 56.5 168.04108482127458
39.41234010072225 119 60.0 183.68248681286255
40.18245725078178 100 50.5 148.83379824951973
45.83610104958724 101 51.0 152.64802394488274
48.37784126493292 104 52.5 160.83882468535964
49.65576465769469 102 51.5 150.51118888755835
62.27478040743127 92 46.5 135.83116612131226
74.28577759484138 98 49.5 146.6160020927914
76.15649928619838 115 58.0 173.53542038120634
77.79450454700694 112 56.5 169.53025663615722
92.2730045613353 102 51.5 154.94335075415802
105.87112285339904 107 54.0 164.4290907048135
119.37890193137264 97 49.0 143.45984815035172
121.4305314772828 119 60.0 172.84853746255698
128.2513508523425 90 45.5 133.363540761508
138.73593866799445 97 49.0 149.16320916917448
145.22278323095492 105 53.0 157.88918419644855
145.97831611776303 114 57.5 169.3057789009831
152.7883952078933 103 52.0 151.63017334134747
169.16238275167768 102 51.5 149.66881728029188
196.82020814487063 79 40.0 122.98866788260267
219.93263940520558 87 44.0 124.90167214585499
234.23389266573884 83 42.0 125.66121140888706
250.61370055704975 103 52.0 153.74030178742117
306.6042845128998 107 54.0 164.53660771381132
353.3900446519874 98 49.5 147.743113424196
357.8662123219564 104 52.5 161.24075081081838
361.6141655315804 113 57.0 167.4403147459094
362.38166808360893 106 53.5 154.71112010241595
369.5260746063979 104 52.5 159.06522233908973
376.0220216709862 111 56.0 166.27784086924788
376.7783360401143 105 53.0 158.57630084242845
387.26956846823117 103 52.0 151.3600688549416
390.71995381981924 97 49.0 146.54354452722637
407.30039943679526 112 56.5 172.52146625166998
434.308107640896 87 44.0 131.8011588634625
435.6859936666076 98 49.5 147.48319534874932
436.71114547807315 106 53.5 155.26762989504275
438.53813241420795 97 49.0 144.97917767219965
438.929274073074 119 60.0 177.05576645431907
451.8927557887044 100 50.5 146.10959945555044
454.2521905107645 110 55.5 170.1742206202922
458.4988047324121 92 46.5 132.88842086936893
468.893782876708 121 61.0 181.3061654011013
490.62019020419075 103 52.0 157.5747954569605
501.3138728486666 105 53.0 154.0869516797751
501.602763994574 112 56.5 169.37492989528073
504.4696222093392 83 42.0 126.39453274725453
514.8628555510616 120 60.5 181.64246283232396
517.6140897896246 86 43.5 132.69528461564687
521.0584143078956 98 49.5 141.73441927498433
524.1449179281682 97 49.0 145.52621249000313
527.863996549197 92 46.5 134.93038377914354
529.7994135322576 103 52.0 152.57641064162664
547.5367031480123 108 54.5 163.15817766446685
580.182983287623 94 47.5 145.10954491161345
581.5569113518739 113 57.0 172.53859251965395
593.7613635185515 100 50.5 152.48922888016807
599.9503838625081 102 51.5 153.60260800645122
637.0743573436681 92 46.5 136.3187938973694
645.7551778076903 92 46.5 137.38921783741392
650.7139727205995 111 56.0 166.47028901626663
685.1140158307794 94 47.5 144.03538974788114
689.1455572846071 110 55.5 163.16440174128152
724.6810813742662 94 47.5 134.29307125610566
730.0020875408592 112 56.5 167.53754944055922
747.5168748903001 110 55.5 164.6830973313743
765.3713900988051 114 57.5 175.8389827190517
767.2921875610334 98 49.5 144.35939341915184
792.3521504799236 96 48.5 142.24484386751746
799.7134279973285 84 42.5 125.51552734880381
803.1096356296798 102 51.5 150.31108407560745
803.5474364040322 86 43.5 131.13420957045884
817.2383644984394 102 51.5 151.49154551172438
833.742863383271 77 39.0 113.84719499351016
861.6267412883436 126 63.5 181.47777243747822
879.5530513145326 100 50.5 152.19855768569312
884.4157309398106 96 48.5 140.81151819349498
910.5803339468982 100 50.5 148.1252867459423
930.8511620766596 84 42.5 126.68015430399363
934.3329444931778 95 48.0 141.10806757845324
935.5521723150979 102 51.5 153.47659707214535
936.9992504230518 96 48.5 142.46390166535215
940.1418101673132 83 42.0 122.4954673120478
960.4322814152288 108 54.5 164.09353806768223
969.1751504719763 107 54.0 163.7851084378591
970.7016503834193 78 39.5 116.25412745672433
972.4595667003472 110 55.5 165.6455035640646
978.6114710084046 93 47.0 135.40515872162644
982.5583700344972 93 47.0 141.41033340990307
997.9098527172765 91 46.0 130.18427100712648
998.4977414196485 93 47.0 136.92043133179683
1001.7543355897894 126 63.5 188.1931730884883
1003.4649753422618 88 44.5 135.24591490816772
1014.5119040059541 84 42.5 128.38304470868277
1016.5422096257581 92 46.5 136.2883584101271
1026.8943000429435 98 49.5 150.47926223537067
1035.4903406001124 113 57.0 172.95729263858726
