nbursts cpu_time io_time
12 64.53248344815427 17.81836231475556
16 76.1843744989368 25.72612084814075
5 31.08475478527867 6.805232362601196
10 63.356870426427136 15.130871115862659
12 78.0721705622113 17.518889328728825
12 74.7995954373078 17.453223039570574
13 63.45549259756486 20.667318447767684
6 25.74154525178907 8.761003450350438
16 82.89661413080235 24.250100772665313
8 32.86162735985536 11.686563909207493
11 68.81602513411303 17.049297662020052
8 42.316421637370006 11.867570624385433
4 29.726224036677323 6.552753198188393
9 42.69601629448379 13.156481692258001
10 71.74646118959025 16.165377535353027
12 66.92374199662846 18.71104209640183
8 31.997209720368197 12.780128567457513
14 73.02493680499057 22.34944989369197
9 61.22106655184263 14.545178000609257
13 75.46216941546705 20.60113469394617
6 27.50713857865832 9.226632710368921
13 70.57156791718516 19.62374689442307
10 49.89359188332999 16.091756441306337
9 53.06901045124439 11.15580443422883
17 84.86204288559611 22.542659046491448
10 58.967368251249646 15.179868114335264
11 60.95680699854946 14.836401329030522
8 38.290925918498495 13.488729104712455
12 71.91424168333162 17.144390876962337
12 49.909955372193444 17.66188932189214
8 35.47480882314838 12.494635562064428
8 58.4596086880143 11.662518133051044
13 93.41091858465606 18.83113509394658
12 61.33397591504846 18.271288181842127
11 63.608080110222176 17.474834191674592
15 67.55123399799416 24.671624454089603
7 33.07178257868864 9.260234507724135
13 66.9263387018628 19.552547695779126
11 68.48284255658092 15.812164854218494
16 88.7562020806101 24.68326903608613
7 43.83742630053135 9.71807678614635
4 25.907032298317638 6.110827337008393
10 59.401159583798304 16.84337677513132
8 66.28822167993414 11.660321885788408
6 55.40509730261274 9.27631831498768
20 100.40252881441616 29.57000957120684
10 61.082733214944085 14.540385511289283
4 13.276463314071133 5.90064885216948
5 32.931117676089016 6.441753796025665
16 92.36105256648267 22.754556070909825
12 69.8381690171809 17.74086625253778
8 39.58389630444225 12.532171204390048
8 37.93619418408263 10.285455919118053
6 27.81953655097004 9.859398187730052
3 22.86183190741971 4.6537750874989445
3 16.51228648132243 4.648811522602533
15 100.39809974091037 22.58949962128704
10 51.49583846838708 14.938815231012308
9 52.82625952113739 12.511524143755452
16 87.87764464181224 25.43987572427775
7 42.54336692991824 9.939161855558464
7 33.53764904012366 10.556869611848427
13 63.8960287690824 19.36598782783024
8 40.8725861847232 11.782587005885064
12 68.05638744545672 16.947341959104538
10 50.50343357445013 15.386594438934456
11 56.113483580495476 16.90601767438368
7 31.078933461638904 10.33748538312372
7 37.33650472819401 11.585158932668488
8 44.687751954530555 11.450940609395966
8 40.72373162394409 12.47400915173104
8 52.55278839978807 9.97635852055603
13 49.9484353574706 19.253608003472916
5 26.40649984987488 7.877643086791616
13 58.156241685783236 20.4503371253129
13 69.58201399296749 18.883178241970633
14 74.29217600373619 19.99112240963245
10 66.15298329604501 14.321698059627574
17 108.27391872516029 26.986676795093214
10 60.09421700639262 14.908019610860995
9 50.590138192497975 14.798700313392255
12 68.85438364002802 19.332543214471265
8 54.563050485101115 12.961635303890937
8 42.33052364864808 11.626955270043657
7 36.11014242122489 10.575908924052236
4 16.84045187829237 6.223361345908964
11 64.13148591558439 17.63039281935838
8 32.794132301199895 12.583947234725109
12 74.33716662977214 19.180599771014773
11 67.19422395199048 14.758561980636719
6 33.98525210773994 10.426953758173639
4 25.749305932037416 6.110411204970826
8 62.451051476308166 12.11829463817689
10 54.182294563930796 14.616185771715571
9 48.43976439788615 13.102901686768545
11 53.233891302517705 16.08483390870769
4 22.03674288856152 6.242325579994244
5 28.076455847367164 7.840125605701269
14 80.03975631840568 20.502181750057197
9 65.18087009771497 14.756908480133378
9 38.70372915979837 14.833733706261999
11 47.20874789763101 15.133473388340324
8 51.159689448004855 11.515960064658524
13 63.0970372867493 18.92807874970345
9 49.25325266809788 13.200875981400586
17 98.49879496333946 25.616147248599844
5 33.58922595504019 7.359651634847512
7 37.27274586075052 9.529408590040097
16 83.25501090938864 24.5399880677104
12 68.59585288288073 19.058643191646734
8 34.48044295820788 14.07275751912815
9 58.62123734041265 12.561747883715649
9 35.039191918309186 13.683259578274601
12 47.35001504275263 19.94622307954742
11 67.80196169948144 16.975240211745653
5 24.81751403538751 8.211247047248461
9 57.05784479854435 13.403049108571375
3 24.128379159396534 4.639953092847367
12 70.96067809839973 18.893051535356086
6 37.87346321288639 8.699259877837829
5 25.70993398937291 7.120526271075459
7 27.639679584784044 11.142019599950086
11 64.30304998404321 15.400032769599013
10 57.85436979850401 13.609643235673515
11 58.5741019582613 17.4340261910437
12 72.82227619289048 18.466599398738204
11 48.14355560171014 16.690339454036994
13 74.65154675221294 20.05988217065493
9 51.700633294015276 15.336524969996209
8 41.558911489560785 12.243995214238533
14 67.84343295986864 20.3345743936831
10 43.61493592945487 13.68037400792701
9 70.72994414568106 14.732986370484179
14 82.30102180654659 22.6845291528115
12 77.07482693245116 17.44131952269395
9 36.85538660378687 12.455954024439961
12 52.33673097919889 16.2908304799827
9 46.35343047863034 12.424398929928705
7 42.93968641008051 11.068763818246605
10 38.343515310249146 14.158738955085274
16 84.4712909244814 24.501773711813247
10 64.28734080525095 16.761027559228822
8 41.99830650470143 10.911592185846779
12 69.87890512319632 17.95771157991427
7 46.787600746387405 9.442005072062763
10 54.07705637656622 15.702424511256204
5 29.695934372846335 8.106798488653734
3 12.303612050323732 5.028327873855815
10 52.63019772168614 14.823530100383804
7 42.72277615059646 11.283078023235435
9 55.00971699922444 14.07991663807617
10 73.01893544954893 14.895743888314609
11 67.63881830828194 17.5164898320234
10 42.00585902893049 14.594477793151103
10 66.93743980968873 15.376045103272691
6 36.985029148098064 9.555424434967213
12 64.44573682845785 17.244686165802435
10 47.35187597874564 13.611286096705415
9 34.771466246726156 13.249379093411637
9 40.0901925158593 13.068021132542855
9 58.56397450692092 12.642968423893667
11 62.171045302463135 15.366328007839373
10 60.04105446195849 13.653479265478936
13 67.25836988071399 20.583720948840657
7 47.80205340217319 10.49806086654298
8 30.96537766019817 12.58223508620989
13 79.48674289758263 18.479666816732667
13 60.11283031874549 20.26157951356202
6 32.16750417515555 10.008697006137476
13 71.01344149233745 20.16402996841672
11 50.292487723971455 16.579522760811628
9 40.8788339418168 12.4932345138065
13 68.16687383894799 18.654740407400045
8 53.882952597415546 10.969460267219175
12 67.38264371783534 16.752216538511057
17 91.54564466131738 26.159016174954658
15 58.21612563915198 24.380527725459352
5 29.27277280248846 7.730895852265892
8 44.714637297796784 10.669511276188144
10 63.068282634553526 16.212816040925883
11 70.15936456046182 14.137397525459109
9 46.59598891245288 14.03552500242642
5 30.919093988404953 8.325759125313379
12 57.2865219907884 17.944568898474166
12 64.1965664215106 19.55044116919543
7 30.61468894202384 10.738572404497402
10 45.20005716682968 15.989807151420738
10 51.15697968046223 14.536082191963786
8 46.630003393692434 10.971969385019056
8 49.36687846073521 11.321718023376798
5 39.74889446990087 8.451014472793581
8 37.399134414359146 12.660116099750311
13 94.50474720990775 17.68448949566925
13 68.47523589359488 20.677135099250194
9 42.85781584585182 13.797921554226729
15 73.3427941170914 20.623776595065834
7 30.130745946307158 9.893873365557145
13 87.90119303271769 19.05429627572724
13 61.84915662053633 19.816689985334957
7 41.246008394421075 10.921389751561444
12 69.1073857474855 18.93262262061208
10 54.217304319602235 14.8105019619662
11 64.53721659038942 17.383071245338442
11 61.48309058579325 16.740911931013887
5 28.756428842488347 6.134901215183209
11 57.63411827552967 19.134092832465885
9 49.102641203728155 13.748898143770976
9 45.76950521768938 14.008363807013975
13 45.7863911007731 20.54413127138064
9 48.89988304555551 13.43098503906208
7 35.63009362822721 9.187620752980287
10 45.29134581042966 15.198334370569306
10 58.869162348701025 14.318452102035707
11 42.919563450230335 15.920208427670454
13 63.83577743077201 19.94163437748487
13 79.4110657528956 18.19170484740483
8 47.23618262025904 11.425238209300623
11 47.23913201337861 17.126387224773666
5 36.54174125267559 8.124235710924559
7 27.190882973575295 10.588347643534632
9 42.74714944128989 12.516414315813714
12 71.40509517348676 17.551480915785895
8 49.91914968139212 11.312051056675442
11 58.455255712399186 16.586698723011736
11 57.99961581436738 15.989602271379532
7 39.344068861261896 9.618874874486687
19 123.49243347746567 29.879198854136718
13 74.85142630750553 19.669034019876914
7 41.92147921694482 9.65164323382185
4 22.97132501911785 4.971641239853739
6 21.67647768501664 9.208754730183013
9 48.79619919076002 13.43378369444305
7 48.47949928491211 10.775987129650494
12 78.61211949752592 16.448605590170548
11 67.5315776704009 17.514614149399552
12 75.91793725110756 18.740320841974828
9 55.059915355417495 12.739317587934623
8 41.39117488080302 11.953315909320482
9 43.82258209138344 12.620607962250327
12 74.64289159609318 17.09861051389873
11 58.15893901851655 15.40686666010241
6 35.7636058654471 8.48761519656961
6 34.218266307449866 8.502373116086877
7 34.540518414068785 9.2035043110444
5 21.915792279544405 9.104449311091308
9 41.59215284657976 14.435398259793526
11 66.45360373547813 14.683732938103342
5 19.618503835650092 8.2412312678095
8 50.00127543866664 12.300954039853403
14 65.92629234643323 20.217347761961705
7 36.82013007537853 9.973608927784008
7 44.9094624846745 11.051332745813475
4 25.74404500632598 5.586829018799748
12 69.25609578123617 18.300185736219913
11 61.02235520047603 17.411670127065417
10 41.541551506203334 14.075672584764233
15 80.48097174043812 22.58825278980585
8 42.302060673191534 11.012032731787468
13 72.45195375539684 18.87596022353446
17 89.99803562194134 22.54853504558375
11 75.54155604826659 15.478663679581288
10 59.28756614184622 16.24840937814621
8 46.51944660503234 12.225798443638164
14 96.00207920548208 21.756048124647368
8 38.15480881463926 13.451047311086933
11 77.0129570898839 16.337723761339745
10 51.85419782085798 15.338015570392011
11 55.17280724826279 17.36613353871409
10 59.72653343811616 15.055729356402555
13 87.03357139151103 17.457542824953048
11 71.53433152861916 16.338451144270163
13 73.07615520219944 19.46443130222691
9 47.05963347055139 13.781318662692959
5 17.44380470889386 8.395994992436327
8 47.45819509545067 11.012747140226942
6 35.96941856711034 8.829232371731253
10 45.05860264028324 16.173395686431398
10 56.17695392229536 15.812995176630293
15 91.89856434985757 20.997773379221464
12 74.0605412522436 17.651216200045187
5 30.432388623523586 7.517164758246123
7 49.28084517662819 11.213449963572545
8 43.50081776211674 11.250974246760267
8 57.9587795405088 12.154549844659003
14 78.43655980389183 20.73677688283499
10 59.06206390264457 14.527213877549498
14 70.71485042440302 21.35233978369332
8 39.44554114344875 11.588405574733281
5 25.156455806821704 8.848178489199785
13 64.62388500938874 20.37624961690609
5 28.671010674145865 7.212349845539158
11 46.77269062225752 15.609208711873515
10 49.571336735810625 15.102418489153829
5 32.85828011581169 7.501168898013475
14 60.26288385740778 20.543341781895123
12 71.82761327562429 16.420492000238372
3 24.511671859175888 5.3279410346019125
11 71.04741956943892 17.15174736005398
7 34.7784093577745 9.957140827251717
9 37.286930593320285 13.174364759835708
15 80.38284086079263 22.63321475960518
6 25.535725397350003 9.827544128383106
9 54.63154223993458 13.112532030969893
11 57.33007566650933 15.70562240297813
6 26.711676369789696 9.274247905430595
6 42.891971977300365 8.698614865485299
9 67.30571837403096 13.665455054946934
14 69.09006226650901 20.31912146915233
11 63.54483322801358 16.403503983254044
14 64.11946178231753 20.364014009088734
7 37.031586809402526 10.334197629408976
18 104.73927511109649 27.30351636252389
15 81.5586466573233 21.00329089339409
8 53.162290624403354 12.30790936259888
10 45.71959821035741 13.796608345414993
12 79.06173035305423 18.95846125363173
12 79.35443810317726 20.281481300367375
12 69.44689948511905 17.94586333739434
9 46.69998430190414 12.108614489996189
9 46.40363917506567 16.46570991036484
14 76.8142262263853 20.95422774587031
11 59.766881405396276 18.03596005875567
13 79.73093367904549 20.081854286561633
13 65.02620834410133 19.279068657120064
12 59.06509581626413 17.590558843471495
9 61.45370953708208 12.798797110923049
9 46.211692214900985 13.412731956678162
8 24.623344747093913 12.992517526695973
14 58.08844303411823 20.188709197560943
16 82.63956374363144 23.552076424743063
7 26.81626378866604 10.969323048831034
12 53.686695631012235 19.984572439371167
5 26.578392924457518 7.268295093543021
15 77.47603241309318 21.567902731390213
11 56.412846644284926 15.979509828555392
11 55.25977613901593 16.06467782462638
6 32.989788112711 9.805405998471324
12 65.2208299200567 18.95280080505066
11 45.874564685867774 16.512095450750373
6 31.69616453598115 10.361718071564047
9 48.596892401784984 12.813245312000545
6 34.012580206489396 8.788736086988393
13 75.1190381368339 19.7442907155422
8 59.74874048428834 11.440313175660851
5 26.529471488013918 7.61225352167652
10 50.05949687074427 15.769182214835261
12 55.63741066917264 18.41535337983745
9 59.795561864102766 11.85280901008972
17 80.4799581028961 24.292970824783023
16 70.23589448895461 23.596412114061817
9 50.23433595610274 13.041526367173025
12 72.61445936001007 17.949868066044292
8 32.96080914071052 11.735414096762034
19 77.3454350396105 27.895915676799625
10 49.55881208626775 16.64388648693472
11 67.31627596437586 14.45222474469766
10 53.60957375070229 14.730096869369874
7 34.063576986706956 10.609814385435078
8 48.11176636865099 14.208086837709606
13 71.73519750688726 20.099496978087217
10 56.1520166249736 15.002308916771295
14 78.82236103193347 19.13154090684447
11 52.040159767203676 16.566798023128545
10 49.75450898629671 14.340265321400414
12 66.3669596365317 16.985408963046904
11 46.29045466718737 17.05657831455569
10 67.88375157402547 14.860909988733445
13 64.63406816872632 17.253439006963166
6 37.931468120292635 8.76064286572769
11 59.33282984908604 18.353075277013605
15 93.2720945482667 20.47650088492916
7 36.63985409764448 9.18466970969827
13 75.44852340653608 17.575236060995714
7 35.12380362052515 10.056601190523642
11 49.92408441594868 17.39691883285638
7 41.32050679146384 10.076782345114578
14 79.12683914995229 22.23682095237924
10 64.89869996529978 14.67817857879271
11 66.89230498293985 16.503125146136387
9 45.11602790585686 14.526178220347987
5 28.0143133311781 8.203243645916412
9 43.564242997317265 12.965862604627082
14 73.89463205811126 19.568540884758207
10 53.32181995960572 14.049815725419881
9 51.18643336042764 11.789603248036059
10 62.6251982371772 15.089355071611337
10 60.85577588417334 13.52588604799838
6 35.786552049388135 8.295900431708537
15 92.81959145959577 23.720723185002562
8 47.18774756363983 12.93646965165626
7 41.887097555483955 10.756919829404726
11 70.23937904721456 17.10911000785321
10 46.75278412277819 15.611945941737206
10 60.50917598176203 15.542248532124486
11 62.25742474861292 14.868214362988768
14 75.72236979691166 20.884146069839268
9 29.408543832344012 14.74469664428841
12 81.97521564666012 16.649902611576255
