nbursts cpu_time io_time
9 12.68365724459473 3.5156724294379122
11 15.85496136986806 4.536647979603556
5 7.517594675418946 2.142504501010169
10 13.044598483131335 4.169672730185149
5 7.659197100133681 2.009072546492258
12 18.543943677217023 4.505884722949081
8 11.118865571912703 3.3298125918046786
11 15.38506494686928 4.394866899172213
17 25.815721788401703 6.979902313242332
8 11.860565454007759 3.3185548953110744
11 15.976649672734725 4.365443702824893
5 8.247549131375354 1.9832077116679472
13 19.934045819656816 5.155497603117919
12 17.236177835441808 4.358030099805399
7 11.380566330710174 2.836744425348691
6 9.126895738527345 2.411105918176447
7 10.411570184383457 2.6449483882167577
8 11.838152519548013 3.076287437618142
9 15.781610808764416 3.5093533815593307
10 15.222572916456361 3.8168151274225086
14 22.683307045826268 5.757611711535001
9 14.98992211753709 3.3214276688859923
14 19.749960954249442 5.494384079859174
7 9.949709672622808 2.69423615497122
9 13.031768974872726 3.613403150182448
11 16.65115637696669 4.456650648896307
10 13.522498636752823 3.9633682189316812
13 19.006000847448597 4.99940240520694
9 13.050767271364373 3.887896654745235
10 13.900985463978081 3.725808514437543
7 11.173086096528158 2.8608811971410018
6 10.000522059463119 2.1457582652772613
9 14.906249413035775 3.4640740552694265
12 18.208907373813865 4.8151180491208985
7 9.884715603742956 2.695638878955052
11 15.157711626989311 4.411515797906115
15 21.087236719605794 5.553921917815764
4 4.6981720725792435 1.5549611343070873
15 23.3925527738867 6.041322658397931
13 21.118689312454258 5.0814653831453045
11 16.314164503192536 4.277457447656255
9 15.37391679094318 3.65270427923813
9 13.061880144690466 3.602614659284251
7 10.227365370837356 2.9285538679116687
9 13.420738571819934 3.7787166844601296
14 22.214152763301666 5.364138346410917
8 11.59211333689188 3.2778360525317414
8 11.923991077290609 3.0582541455143613
20 28.828116957169854 7.538990334666448
8 11.905350720370514 3.2685776608807204
15 22.528458317723373 6.111533421958185
19 28.086714164718433 8.115571756845052
10 13.556856383319417 3.9813981266271403
9 13.405954906367032 3.381381604199231
6 10.492371386510943 2.4977843484470585
15 20.62602752121296 5.962995912368447
5 8.806012428865756 1.8252134334471928
10 14.058765790009625 3.9937518498453954
12 17.22904471534803 4.978668889017103
6 8.042818742404119 2.573743551111772
8 12.46407104520825 3.0743949523957483
13 17.084486983450123 4.906592616828542
9 11.73918979860991 3.7138401749022556
5 8.241924700899789 2.0899788253212495
12 18.631959297333154 4.654898393616913
12 19.345346509220022 4.393490160343157
9 14.817787718000147 3.745124940182242
6 10.229436918183776 2.4044480962553276
14 21.259420923357307 5.539255316860892
14 20.986985652033653 5.541463041584647
5 7.847459527699385 2.0729486547179032
7 10.437648389078495 2.9717913179784987
9 14.2478465794002 3.722799092566311
8 10.59417517707427 3.3235316626642413
13 19.464610292978243 4.959622997271431
17 25.273298257435897 6.472375710764214
6 10.140972919263971 2.2160025874275204
10 13.978914588780587 3.720699238489676
5 7.616832075115882 1.7806005342896498
12 18.388731736408044 4.433707832849876
7 9.789542278126195 2.5494808384655867
3 4.735757758301002 1.210675695212828
11 16.877662945972347 4.714874335216808
13 18.56650324728503 5.113179019347645
8 12.405630155374691 3.3341298507117543
10 14.360907642178322 3.90877848727113
5 7.212249665555426 2.0908389933170906
10 14.837027204163338 3.9425018195081925
14 21.169204796777446 5.717754608202275
7 11.892034541246733 2.796986895377923
9 13.923587263292916 3.768667523078732
10 15.457482844483842 3.9838928127425026
15 23.88786285810871 5.8079084334325675
8 11.37111220838612 3.4245996833896264
11 17.115829557903044 4.3354447230206805
8 12.541271809409356 3.3077191532332466
9 12.762125393363553 3.5371213836353186
12 16.95609830008234 4.659901665354919
8 12.489519907008098 3.1388820535681856
14 21.6631248378914 5.743670539169808
5 6.386127686869626 2.07322098578928
14 20.868635555449583 6.05809890226457
15 23.657107605460904 5.515802582529445
14 22.874200134427568 5.13083818575579
12 20.210627005415102 5.234211534538605
11 15.968790482940467 4.650553922370929
7 11.461880227522013 2.8086780018903204
9 14.593301335740634 3.371416329257189
9 14.230874880927228 3.5593249976985746
12 19.988863993331957 4.876322511657122
16 23.269595733612125 6.334770270677987
8 12.255243335880337 2.932930883763112
13 20.868759922463862 4.7612706333826
12 16.67381089969714 4.745513475041817
11 16.929545004002698 4.625790328854587
8 11.984219631202645 3.1590181305992204
9 12.70366697578814 3.3381082580899117
11 16.823691159652924 4.444289546350515
9 13.910223407285486 3.6193921205834494
10 14.375398279930334 4.353519569321747
14 19.44897077994934 5.941499882727506
9 15.071460879439417 3.4500621675886314
10 14.43857917151793 4.002291663198553
8 12.575739915783405 2.963282394089848
4 5.837206705579042 1.7257392465942913
9 13.957241865556654 3.4986063650072303
5 7.514144159445532 1.9053012787707446
8 13.082683668770219 3.2820301689578253
7 10.688123681652616 2.8570145739503476
13 18.671479365823267 5.0508721162920995
12 19.270574692861043 4.595789983169525
6 9.290420933586793 2.1329693834931898
14 20.02154125002219 5.589552684068157
10 16.295811455670187 4.155635637953382
16 21.395696266321167 6.400760065945607
13 19.66442820504814 4.9773143665363895
11 16.781537074948684 4.430313801329886
6 9.686693138111993 2.5007834556563724
11 16.525646749540435 4.631387247893334
8 12.402613090574354 3.0620673278813513
7 10.846849252524812 2.793239138938763
14 21.571551076415464 5.343004738485298
7 8.700296724571349 2.9390212922898926
12 20.24511842583677 4.872124921369846
14 20.439310802288713 6.16916888619761
7 10.229689431252346 2.6382382084913862
10 14.24094834673297 4.1254687345196075
7 11.669602963492032 2.5970581513945836
17 25.875253530921636 6.6300409992662015
12 16.98987248491175 5.023023737051394
8 12.17291300688526 3.03199157554393
9 13.912369825364205 3.432033198760713
11 17.002250781054638 4.285358632609046
11 15.949551382311768 4.296400828299161
12 17.94300401770296 4.789276278610194
9 13.44063489334646 3.4691963428700214
7 10.187351643339394 3.0983280916904348
13 20.19199123288866 5.224419658198867
7 10.578490559342203 2.744867845971685
13 18.469477602393802 5.538614817591371
12 19.20373401650261 4.418882436452829
8 13.582469178358098 2.836654506431098
9 12.982692857046652 3.462540671886753
12 17.67631622157195 5.123550699800225
12 19.88069866210477 4.942442206472231
8 12.98678544006803 3.0622865708099196
16 23.586188339205734 6.506514161318066
9 11.629723139661952 3.716178130578118
11 15.697114997170644 4.452156674278518
9 13.149225412470937 3.306316615815749
15 20.30122102864885 6.082699029432851
10 15.656772362943729 4.108725764666865
12 16.737488363229023 5.017374818060773
6 8.921348239335337 2.247892034501849
9 13.292664334466787 3.627046087856801
6 10.065929566654905 2.4593434170460386
13 20.000402940238438 5.300128346932694
9 13.151765898944447 3.8199673975879236
14 20.347038363907654 5.398336596206175
9 12.44884779526491 3.5364373819347414
14 22.097158943646658 5.7647129326606015
8 13.287353152288935 3.114788131319229
