atime nbursts cpu_time io_time
1.1803024771666695 1 40.0 18.30178138297634
1.1803024771666695 91 46.0 136.82455106634478
1.7541702814835203 92 46.5 137.18895259428646
3.1216669546412428 104 52.5 160.1475982557268
9.29489453446933 5 120.0 63.89959187762085
21.621541328370547 103 52.0 155.53179766875633
23.59288414883593 93 47.0 139.95139275443057
26.13233249219909 95 48.0 139.2735476000352
26.97063616682587 7 160.0 97.037794452057
33.823746573797024 1 40.0 14.195691533353383
41.05933098663948 95 48.0 145.92985253777658
51.17454746407674 82 41.5 124.52791939757961
54.44260686154626 96 48.5 143.30685779250783
65.87057925210414 107 54.0 157.48510167166035
78.77026685187383 91 46.0 137.46212018405436
81.23440591653963 6 140.0 96.16685644331253
94.80701316157814 101 51.0 151.88550788308476
115.26802095194529 94 47.5 140.2150539443243
125.98330356525607 107 54.0 159.5100369930094
135.93222941718074 107 54.0 162.2861491707503
140.49097842087485 106 53.5 160.16465309467762
140.96128720656043 100 50.5 154.30334327478926
170.07637803544227 96 48.5 142.92742031476303
206.88199969534548 112 56.5 161.09231541318792
249.1966446933041 106 53.5 160.52761258479586
256.3444101139962 110 55.5 163.79616025176736
265.27651775295686 90 45.5 137.71358614338445
268.44998650476714 94 47.5 141.65328593294828
269.56047671021986 97 49.0 145.4093479204394
305.2828275397865 119 60.0 178.70664244730435
341.3901923204306 91 46.0 134.91425124774833
355.50231530256974 102 51.5 154.62721255842752
377.5142895189103 98 49.5 145.77801058336266
381.9455355968622 92 46.5 139.3120671543059
381.97549062407666 91 46.0 138.9033287316741
385.1816923916934 94 47.5 143.39197045894943
398.1500331851577 87 44.0 133.15457933075152
406.70097952793344 95 48.0 141.1166025346887
422.5095103234952 87 44.0 134.63567190543122
424.17412047158695 111 56.0 164.87185994716393
428.47254041876806 88 44.5 130.5180454280923
428.8704751594404 115 58.0 173.03556236460207
439.80393367661486 95 48.0 144.19824342376577
451.83687384579093 90 45.5 136.65168019118397
457.04159572010485 101 51.0 160.33696734888986
463.12911601437764 90 45.5 133.75007626613362
466.7966003698435 106 53.5 159.4474091526992
490.27270789200463 98 49.5 153.3937313509039
513.1010632460624 110 55.5 166.20595975725996
538.9235311697682 109 55.0 162.38874138639392
541.9936717873624 79 40.0 115.08970641028667
543.8503454029628 100 50.5 148.50788288539852
555.6828691912672 117 59.0 170.7352032734403
558.8337306018192 76 38.5 113.18017991659416
567.3823574939015 92 46.5 140.00628964105
569.1797823782828 94 47.5 142.40414692461684
571.8490939250028 107 54.0 162.9610509474291
603.292347263979 112 56.5 166.9733338733828
606.9456864885262 101 51.0 151.84959359228446
611.5475779799839 79 40.0 118.30412577858627
616.236260071166 91 46.0 136.97825337176013
618.6435921866812 110 55.5 168.3933453132427
623.3442912122363 119 60.0 177.5084756671336
636.4036036346291 99 50.0 151.6507796530367
640.6422971280676 102 51.5 154.31591403009858
658.271606847148 95 48.0 145.23787854925396
698.399646472642 89 45.0 135.89927645146253
704.8099575265284 113 57.0 167.2022709778565
712.0626237176398 96 48.5 145.16344577400514
726.5564779771149 84 42.5 125.33510881883953
741.8728193686457 94 47.5 141.12175196529805
744.0129837634804 98 49.5 145.18877367548683
751.2769482543536 93 47.0 136.84747312553256
760.7623675354479 107 54.0 160.3454150380417
788.0292685869975 92 46.5 137.33293917104365
791.620277878043 108 54.5 160.04355272553576
792.2036423570224 100 50.5 152.60748855261656
799.93866988106 98 49.5 146.6246765878391
821.2002866307664 96 48.5 142.93973944202156
832.3028940223829 98 49.5 144.99714344213106
832.8862996540518 105 53.0 160.746380426895
840.8787408942568 107 54.0 161.4432482603355
853.4404995658874 95 48.0 142.25202257816167
859.9076550281435 105 53.0 155.13889196077835
865.2499894532361 105 53.0 155.39415642808032
872.9108779346661 98 49.5 145.15968633144243
884.6293112857215 96 48.5 144.28911768623544
901.862611548912 96 48.5 144.30823402755473
905.5548664423244 104 52.5 159.99428538104377
906.1303300569223 83 42.0 122.81179847817627
916.6352235578422 107 54.0 156.5369260686927
917.8299933273835 105 53.0 158.2788075066823
919.0434032281095 94 47.5 142.0620006012511
921.0642904037669 105 53.0 161.23622067509902
921.7203861267161 121 61.0 184.72363493417802
928.495654040813 81 41.0 121.65317111083553
933.5536564333859 118 59.5 176.83004256653487
941.3272866650767 99 50.0 144.6409562942141
990.2209465671604 107 54.0 160.50908624686585
991.5052230158282 108 54.5 163.82045541695248
1006.9437123206267 122 61.5 182.59164265980428
1013.5853854488233 109 55.0 164.57853008420278
1025.7868843274402 104 52.5 152.17097775533617
1039.3038863029183 102 51.5 159.59270987778925
1050.6256947733186 103 52.0 153.85970916849539
