atime nbursts cpu_time io_time
22.336203019706954 3 63.72261031307674 43.03366637575025
22.336203019706954 95 53.322406335160935 1387.923978522417
24.7610426026046 119 67.01277220511278 1846.4714566399114
29.635070133227387 7 135.53428206388122 106.11278601514444
35.10051771117574 97 54.938362878375 1428.0282500949902
41.271176311035745 108 60.09771205291546 1647.4602437569588
41.82179104629539 104 54.86903011397096 1602.203555980334
49.01692093989807 90 48.33810712087509 1335.08746949432
57.33691183135709 7 116.63121454170069 104.3043627971139
76.27779907747271 90 49.805837765612345 1325.8510641418093
78.98813319941712 9 145.11638962683494 132.8256464340949
80.2328081185628 3 55.180453121796916 52.378949184747746
101.83163345906308 82 51.22420133730432 1209.7599268993001
115.80612318104562 89 50.21900672109001 1371.983591312601
118.47840335250393 111 63.002498955361986 1688.4802226372915
118.67453551447596 100 52.02253018701143 1498.5997403824174
125.0169440549833 84 48.19610022804781 1269.7406588690178
129.2180897846485 108 60.68226718305532 1666.307822279526
151.9219555422584 89 56.09815964388562 1341.836159231496
153.86291307506266 93 55.60906493234566 1423.6704202696171
155.27160973662467 106 56.13627574665058 1588.2832040912442
172.71803397283864 111 60.39811097985554 1703.4623688624229
172.89875219078357 95 53.36706689253818 1426.8586189658101
186.7949672789643 92 50.69679434649511 1335.948363188663
187.67741485210732 120 67.18986439890506 1751.568704417148
192.5787581512944 101 54.14330550154014 1553.8263390019936
211.06391311949508 124 67.73346964956805 1857.9306018984462
211.8508351892572 97 55.34930151872478 1476.2396826584034
228.20312012267289 105 64.25231238458542 1611.2518516455402
228.66945809804255 112 66.52121566654975 1730.8843902411818
249.15201450400448 82 45.16230586530832 1226.5952397999076
262.6061982283876 106 56.83079312205179 1603.7594446644007
271.5728491710973 113 58.20069618743646 1741.293748941992
314.00123493784577 96 52.31708257251265 1494.0362477763977
328.7408730961134 108 58.80683517376153 1636.746408785443
352.562733915934 94 48.96708812702879 1416.4386222483934
353.4527494204061 100 53.94504608326763 1499.9645189962828
370.3960332625944 83 45.85674082756077 1235.1077199945103
376.0810127529427 93 53.83763320361125 1402.4163506825453
389.34576402440143 92 55.212431161090336 1358.714267550054
403.78359473755904 110 64.30470383195873 1682.5163524195461
404.1469192597005 81 44.93818060101421 1159.4519998096189
406.7489675895768 109 60.05158223874652 1645.6804050715461
413.4055865471166 91 51.143416769185244 1433.325886425338
419.00544990379507 108 56.69936302801534 1618.6166517338288
432.5778098076844 88 46.32750173578397 1303.6667596179225
461.07212290044873 88 46.9431294056195 1322.1551356816456
468.51542683642396 91 52.403696700765494 1400.111257392883
469.27191647743877 95 54.47689179677435 1442.020321148883
486.48860901289856 107 58.33893782904285 1591.8298231334688
492.58033466433716 94 50.84352047446421 1424.8094597488766
511.3615623072865 106 57.997407844459865 1581.3292651663069
526.6203798572083 102 58.703376195201415 1525.091132692304
539.1524313241297 97 50.394673612083714 1438.7600122304134
579.6365769108294 84 49.24723471045332 1252.1272600112545
585.672910318199 85 48.448345734108756 1287.560025374676
605.589785688368 116 64.53194514601022 1716.3006717153662
616.3729565439879 112 63.524631880643874 1705.7106379948134
629.3026836451437 107 60.14382220875934 1571.757225508918
640.8234774945171 92 51.383680834625274 1384.955774503882
641.4427364843118 98 52.540770257261144 1459.8713713335273
653.2504096013835 95 54.060340363911976 1424.3342723879118
656.1738791649916 119 68.83604040730302 1774.045874935628
